iso3,year,gdp_pc
KAZ,2020,8781.507977876476
KAZ,2021,9983.601035769021
KAZ,2022,11255.339643788113
KAZ,2023,12879.427525797384
KAZ,2024,14154.632495807635
KEN,2000,414.6263651308463
KEN,2001,410.7004524748136
KEN,2002,402.9363856053818
KEN,2003,442.8984572534054
KEN,2004,463.66278130012114
KEN,2005,523.4563124338626
KEN,2006,699.8023706338097
KEN,2007,840.2014394767648
KEN,2008,915.5443547360397
KEN,2009,1047.967832448497
KEN,2010,1091.518731011939
KEN,2011,1096.1449980767547
KEN,2012,1285.005361715117
KEN,2013,1370.8788521465926
KEN,2014,1482.8156625349743
KEN,2015,1489.1195977728398
KEN,2016,1554.1261031442327
KEN,2017,1667.4844723083543
KEN,2018,1836.4527552899294
KEN,2019,1960.408088548926
KEN,2020,1927.6645902784887
KEN,2021,2061.3562208959406
KEN,2022,2109.562885131375
KEN,2023,1942.5880275619108
KEN,2024,2132.4345209764665
KGZ,2000,279.62173846436474
KGZ,2001,308.41129550148037
KGZ,2002,321.72677536680436
KGZ,2003,380.50582881244065
KGZ,2004,433.2338732860004
KGZ,2005,476.54819364007665
KGZ,2006,543.1135124722191
KGZ,2007,721.7715775443605
KGZ,2008,966.3885693704935
KGZ,2009,870.1988945469169
KGZ,2010,876.9544764403543
KGZ,2011,1117.401743501848
KGZ,2012,1168.6224467544575
KGZ,2013,1269.6630346434772
KGZ,2014,1264.5266882389074
KGZ,2015,1105.6519384426072
KGZ,2016,1103.2748942841188
KGZ,2017,1221.3904680708185
KGZ,2018,1283.520303741702
KGZ,2019,1421.9992750410186
KGZ,2020,1229.517666029075
KGZ,2021,1349.9973065054235
KGZ,2022,1739.7201834417447
KGZ,2023,2138.2221021147798
KGZ,2024,2420.185422838315
KHM,2000,296.42668752633426
KHM,2001,327.5009843144443
KHM,2002,350.14727663429426
KHM,2003,386.69112393177795
KHM,2004,444.1990675290812
KHM,2005,525.7973251209264
KHM,2006,612.2526485507273
KHM,2007,731.6922951254261
KHM,2008,866.2839997897495
KHM,2009,875.7489361935693
KHM,2010,952.2746163240075
KHM,2011,1088.9815282308143
KHM,2012,1192.8026304167313
KHM,2013,1305.6600972685976
KHM,2014,1431.5639646999336
KHM,2015,1547.320104443935
KHM,2016,1675.1955571110864
KHM,2017,1826.353916887541
KHM,2018,2036.6737756657817
KHM,2019,2225.877054856862
KHM,2020,2081.7391424293914
KHM,2021,2167.403241984992
KHM,2022,2325.0305004084116
KHM,2023,2429.748534528382
KHM,2024,2627.8796975622413
KIR,2000,845.3672402319726
KIR,2001,718.833787096781
KIR,2002,810.1087003744398
KIR,2003,1020.5003385139406
KIR,2004,1083.2688987175038
KIR,2005,1161.7834173997692
KIR,2006,1123.1925899068403
KIR,2007,1352.5781404891095
KIR,2008,1410.6224691405841
KIR,2009,1316.6275385367776
KIR,2010,1522.1006874415355
KIR,2011,1771.129268487921
KIR,2012,1843.5533634988892
KIR,2013,1772.087183171315
KIR,2014,1736.7053568210142
KIR,2015,1639.8527474065236
KIR,2016,1742.667993241167
KIR,2017,1853.0512271331909
KIR,2018,1912.7380937818734
KIR,2019,1750.997718891504
KIR,2020,1751.7824916821432
KIR,2021,2222.0481950189733
KIR,2022,2069.7671726924987
KIR,2023,2177.701258122623
KIR,2024,2288.634714236841
KNA,2000,9319.655450935246
KNA,2001,10022.591923563721
KNA,2002,10453.658706431253
KNA,2003,10175.629544998916
KNA,2004,10944.618374176831
KNA,2005,11783.786715414511
KNA,2006,13837.84953112188
KNA,2007,14757.957975103523
KNA,2008,16604.94486159053
KNA,2009,16503.411929279435
KNA,2010,16622.94579085767
KNA,2011,17832.457291997453
KNA,2012,17532.05590086078
KNA,2013,18580.13019499348
KNA,2014,20219.395423795602
KNA,2015,20328.800353010858
KNA,2016,21387.541551110324
KNA,2017,22464.989963395914
KNA,2018,22901.38164031969
KNA,2019,23595.49232312906
KNA,2020,18859.019036104593
KNA,2021,18361.144969788555
KNA,2022,21011.5744209816
KNA,2023,22576.92484391659
KNA,2024,23960.653435708406
KOR,2000,12710.299579557866
KOR,2001,11981.482821875823
KOR,2002,13642.942453710111
KOR,2003,15211.548377042198
KOR,2004,17121.63016332014
KOR,2005,20167.047490250618
KOR,2006,22609.705943144854
KOR,2007,25078.485395710468
KOR,2008,22252.31251080609
KOR,2009,19937.30291377345
KOR,2010,24071.26205263616
KOR,2011,26175.23985533631
KOR,2012,26600.54774339028
KOR,2013,28449.359110497207
KOR,2014,30667.09124674474
KOR,2015,30171.790654522236
KOR,2016,30832.062807251597
KOR,2017,33296.98454391951
KOR,2018,35363.95082286868
KOR,2019,33826.94433015971
KOR,2020,33645.77195450733
KOR,2021,37518.46353056967
KOR,2022,34822.40484049711
KOR,2023,35674.09599563203
KOR,2024,36238.63990831499
KWT,2000,19296.347169872908
KWT,2001,17374.231866422688
KWT,2002,18512.752303586156
KWT,2003,22690.655175143995
KWT,2004,27552.28273997867
KWT,2005,36122.61427412268
KWT,2006,42946.637410406605
KWT,2007,45709.41328763706
KWT,2008,55585.18893444415
KWT,2009,37907.100132004154
KWT,2010,39212.25222015503
KWT,2011,49169.60638130948
KWT,2012,52155.22258339213
KWT,2013,49651.04392750774
KWT,2014,44368.78134577507
KWT,2015,29882.212649569756
KWT,2016,27323.689073551704
KWT,2017,29047.653613570285
KWT,2018,32067.9623756889
KWT,2019,31707.87374435514
KWT,2020,25236.075584894115
KWT,2021,34018.63425929132
KWT,2022,39981.769103583334
KWT,2023,34075.84901290902
KWT,2024,32717.718663125463
LAC,2000,4290.89542947118
LAC,2001,4122.79587535484
LAC,2002,3658.159506413388
LAC,2003,3686.287270463144
LAC,2004,4149.537054805885
LAC,2005,4960.449697901371
LAC,2006,5717.844477604144
LAC,2007,6672.177051303065
LAC,2008,7623.4384073133615
LAC,2009,6981.206567743005
LAC,2010,8637.631714854748
LAC,2011,9979.989726250296
LAC,2012,9823.248944735098
LAC,2013,9971.169272117106
LAC,2014,9905.721935208552
LAC,2015,8308.73911709951
LAC,2016,7977.19727122285
LAC,2017,8827.8501051856
LAC,2018,8484.483352334088
LAC,2019,8282.78290882792
LAC,2020,6904.2767736959595
LAC,2021,7970.6164425206025
LAC,2022,9111.349270847688
LAC,2023,10196.271088969028
LAC,2024,10382.391112515197
LAO,2000,318.749852236965
LAO,2001,320.31600543956756
LAO,2002,313.3508171481308
LAO,2003,355.09721615146134
LAO,2004,409.29629828411726
LAO,2005,466.0615069977412
LAO,2006,579.3919474407194
LAO,2007,697.323013673925
LAO,2008,885.7473760887619
LAO,2009,935.0323728328304
LAO,2010,1125.9161015126099
LAO,2011,1361.5470439491285
LAO,2012,1563.5650771336964
LAO,2013,1812.5177442465056
LAO,2014,1981.0391090047272
LAO,2015,2121.013390973629
LAO,2016,2303.2215603536265
LAO,2017,2432.4305947851135
LAO,2018,2545.1075420815
LAO,2019,2589.3208103523716
LAO,2020,2583.7773069613104
LAO,2021,2526.0510501852928
LAO,2022,2046.4044025562052
LAO,2023,2066.9497977695714
LAO,2024,2123.9790941510914
LBN,2000,3986.8351394102556
LBN,2001,4009.5592975110153
LBN,2002,4290.852838032664
LBN,2003,4437.715885075258
LBN,2004,4600.683714129933
LBN,2005,4602.198046379449
LBN,2006,4635.251411748604
LBN,2007,5125.25809960149
LBN,2008,5912.045328208416
LBN,2009,7090.854938566208
LBN,2010,7625.810515511655
LBN,2011,7834.96257108993
LBN,2012,8406.984056081175
LBN,2013,8162.379293613964
LBN,2014,7577.641330236905
LBN,2015,7714.109999880404
LBN,2016,8089.012088155
LBN,2017,8608.21084982387
LBN,2018,9174.536662047589
LBN,2019,8905.880054974366
LBN,2020,5561.19166950397
LBN,2021,4045.3739106623375
LBN,2022,3654.358455348785
LBN,2023,3477.7248984268376
LBN,2024,NA
LBR,2000,298.48534057894545
LBR,2001,300.46382859898296
LBR,2002,299.5364455396212
LBR,2003,239.7795566770913
LBR,2004,284.1402239924584
LBR,2005,287.4873334413809
LBR,2006,320.55808618514965
LBR,2007,374.2113081042777
LBR,2008,451.71385628328477
LBR,2009,448.3863670255448
LBR,2010,492.2528080337235
LBR,2011,568.0878655200041
LBR,2012,638.3687514620826
LBR,2013,710.7445709278632
LBR,2014,706.7144900645072
LBR,2015,692.590082351257
LBR,2016,714.6130631456588
LBR,2017,699.2690957274035
LBR,2018,692.2031271297944
LBR,2019,658.1641807705065
LBR,2020,616.787867006715
LBR,2021,667.9661051431905
LBR,2022,744.617175237387
LBR,2023,799.1944702296419
LBR,2024,851.4977238702063
LBY,2000,7214.100403770844
LBY,2001,6312.8003049896515
LBY,2002,3718.2943469675506
LBY,2003,4674.099432003214
LBY,2004,5773.763332342814
LBY,2005,8079.249573290012
LBY,2006,10048.84804342891
LBY,2007,11144.94484134354
LBY,2008,13906.140781812499
LBY,2009,9551.054038697546
LBY,2010,11600.906864947192
LBY,2011,7593.839152570198
LBY,2012,14975.890279514448
LBY,2013,11951.713412601106
LBY,2014,8926.420745914742
LBY,2015,7458.489177563744
LBY,2016,7525.8029930821585
LBY,2017,9965.832367297568
LBY,2018,11196.585481084374
LBY,2019,9963.194890844828
LBY,2020,6650.338105853479
LBY,2021,4935.827873498015
LBY,2022,5986.636948512581
LBY,2023,6026.515187088119
LBY,2024,6569.164086786484
LCA,2000,5879.56191426207
LCA,2001,5570.452470981062
LCA,2002,5567.89428424719
LCA,2003,6058.606220593261
LCA,2004,6494.600348678856
LCA,2005,6863.4364191934455
LCA,2006,7611.178566753192
LCA,2007,7964.382114801171
LCA,2008,8516.960754887867
LCA,2009,8250.521807327345
LCA,2010,8673.687203405294
LCA,2011,9128.994420116125
LCA,2012,9260.300065517144
LCA,2013,9577.217337543578
LCA,2014,10044.82183776766
LCA,2015,10334.986082391815
LCA,2016,10638.12693966526
LCA,2017,11333.112382210158
LCA,2018,11642.69847277694
LCA,2019,11794.059722980533
LCA,2020,8411.07474936367
LCA,2021,10459.132124809183
LCA,2022,13103.824314747175
LCA,2023,13554.768478493274
LCA,2024,14181.630335159798
LCN,2000,4472.58404552831
LCN,2001,4326.640070426404
LCN,2002,3839.1961583306925
LCN,2003,3862.1374725795617
LCN,2004,4385.898136938672
LCN,2005,5229.898984252878
LCN,2006,6047.734257298327
LCN,2007,7035.799172045575
LCN,2008,8077.96588935619
LCN,2009,7495.059440251081
LCN,2010,9183.968787144098
LCN,2011,10334.205488780026
LCN,2012,10330.350467962939
LCN,2013,10306.119579878747
LCN,2014,10145.798209887373
LCN,2015,8547.237339178904
LCN,2016,8241.451409226645
LCN,2017,9065.548177928664
LCN,2018,8778.379063119726
LCN,2019,8539.397760664244
LCN,2020,7168.647405995768
LCN,2021,8291.071563050242
LCN,2022,9408.848202491563
LCN,2023,10508.647254802478
LCN,2024,10737.64635386517
LDC,2000,333.3638860949004
LDC,2001,313.94786382823423
LDC,2002,337.9157900141102
LDC,2003,373.6518457468707
LDC,2004,419.7983338964424
LDC,2005,487.19997852055116
LDC,2006,552.743616465105
LDC,2007,648.5814469440782
LDC,2008,778.6141147667851
LDC,2009,751.6713838608546
LDC,2010,831.532954611079
LDC,2011,925.1304886903876
LDC,2012,947.489031265643
LDC,2013,1006.9873103895039
LDC,2014,1056.4670531714119
LDC,2015,982.8948106005186
LDC,2016,966.721782937566
LDC,2017,1035.1942880863571
LDC,2018,1080.5617799996126
LDC,2019,1105.2469337869843
LDC,2020,1088.7216131135704
LDC,2021,1175.557182511358
LDC,2022,1299.361724230824
LDC,2023,1257.6980669933132
LDC,2024,1293.401003229323
LIC,2000,361.877753824032
LIC,2001,332.0038496935686
LIC,2002,358.7080858758665
LIC,2003,389.59447837598316
LIC,2004,442.42632428165894
LIC,2005,520.3013559166569
LIC,2006,586.1005522649107
LIC,2007,689.1106067648301
LIC,2008,799.4840165760296
LIC,2009,752.6359272874895
LIC,2010,825.7351888571743
LIC,2011,869.7188274858547
LIC,2012,773.887672422173
LIC,2013,772.5002596046315
LIC,2014,794.9902359168552
LIC,2015,740.8895039422374
LIC,2016,633.7929546275983
LIC,2017,634.7107887247448
LIC,2018,645.8460670782847
LIC,2019,645.9982497203687
LIC,2020,605.437906755342
LIC,2021,651.812637638679
LIC,2022,734.2041175953574
LIC,2023,714.1517642427619
LIC,2024,751.322764042233
LIE,2000,76087.91111420198
LIE,2001,75067.80016800432
LIE,2002,79795.1785891101
LIE,2003,90108.36736470077
LIE,2004,100280.8313567052
LIE,2005,105295.0570276112
LIE,2006,114167.93921130095
LIE,2007,130492.5953495174
LIE,2008,143249.22730209335
LIE,2009,126024.71456746632
LIE,2010,141089.81284901407
LIE,2011,158066.36937916293
LIE,2012,148842.03514434196
LIE,2013,172823.60779464812
LIE,2014,178735.15302090783
LIE,2015,167187.15730982038
LIE,2016,165375.4913962594
LIE,2017,170547.092298954
LIE,2018,174988.77508344554
LIE,2019,166907.83930501563
LIE,2020,164671.0935534544
LIE,2021,201944.83033507594
LIE,2022,188055.00323534798
LIE,2023,206780.59035338453
LIE,2024,NA
LKA,2000,860.1998843047694
LKA,2001,803.5440266273846
LKA,2002,834.9360149053377
LKA,2003,946.3822551280718
LKA,2004,1028.6206813255512
LKA,2005,1207.2199476416479
LKA,2006,1388.8973911993205
LKA,2007,1578.6345112539152
LKA,2008,1973.5847690128735
LKA,2009,2026.6593995070186
LKA,2010,2808.3624450370944
LKA,2011,3224.9574515049626
LKA,2012,3327.7761369128284
LKA,2013,3739.4318110020176
LKA,2014,3972.0437573646377
LKA,2015,4057.715834623104
LKA,2016,4149.191907755932
LKA,2017,4398.888280687147
LKA,2018,4358.560959060474
LKA,2019,4081.9477272200284
LKA,2020,3847.6013769563947
LKA,2021,3996.962400149092
LKA,2022,3342.636502538553
LKA,2023,3798.8901657301144
LKA,2024,4515.56787322732
LMC,2000,559.0728166079564
LMC,2001,553.4971783967724
LMC,2002,573.6482271151157
LMC,2003,639.3297084255082
LMC,2004,722.6289432970128
LMC,2005,817.8460928882747
LMC,2006,941.2447641187727
LMC,2007,1131.2298875261106
LMC,2008,1229.9549188541953
LMC,2009,1260.9879932634701
LMC,2010,1491.308888398043
LMC,2011,1636.383384988753
LMC,2012,1701.1373844915067
LMC,2013,1769.9408418148407
LMC,2014,1881.1981623853676
LMC,2015,1848.2802929439656
LMC,2016,1895.2439950013581
LMC,2017,2026.193040740452
LMC,2018,2085.0452543512006
LMC,2019,2228.8480585921675
LMC,2020,2121.6142172225564
LMC,2021,2369.957765103298
LMC,2022,2493.6148737135604
LMC,2023,2493.389852536512
LMC,2024,2544.492454577519
LMY,2000,1178.0109645306509
LMY,2001,1162.27956492439
LMY,2002,1168.210088188993
LMY,2003,1289.0492747414753
LMY,2004,1490.8559370562689
LMY,2005,1736.1010002016162
LMY,2006,2015.8002697091215
LMY,2007,2442.091953543661
LMY,2008,2860.660303591155
LMY,2009,2829.041344313598
LMY,2010,3394.2629688707643
LMY,2011,3942.6534870473097
LMY,2012,4133.761623660818
LMY,2013,4330.274964899307
LMY,2014,4472.915578362829
LMY,2015,4284.856862984421
LMY,2016,4274.931424015699
LMY,2017,4615.000484095002
LMY,2018,4853.745076683453
LMY,2019,4943.24879858439
LMY,2020,4732.827278296869
LMY,2021,5524.24398933119
LMY,2022,5741.783818829525
LMY,2023,5856.294951959221
LMY,2024,6002.451207652592
LSO,2000,442.77954577908105
LSO,2001,412.6774736768215
LSO,2002,388.9233498513496
LSO,2003,583.2700362002877
LSO,2004,766.6858209282425
LSO,2005,861.3814964149951
LSO,2006,925.4674855028424
LSO,2007,861.1884208995633
LSO,2008,898.482517882593
LSO,2009,878.8479505377716
LSO,2010,1119.4755779304196
LSO,2011,1280.733909315806
LSO,2012,1217.9307122894418
LSO,2013,1151.0373583722674
LSO,2014,1173.5377928819003
LSO,2015,1121.1985134251822
LSO,2016,992.4918406784651
LSO,2017,1069.366732475424
LSO,2018,1170.6556970281936
LSO,2019,1082.0570677751584
LSO,2020,918.5825747044473
LSO,2021,1066.5864514382265
LSO,2022,1030.1258294775712
LSO,2023,916.2829769838035
LSO,2024,971.9077182482897
LTE,2000,1677.206553122687
LTE,2001,1722.3076576787444
LTE,2002,1814.5482437247329
LTE,2003,2054.822272784917
LTE,2004,2453.9876987525786
LTE,2005,2939.9827189478474
LTE,2006,3525.67817486105
LTE,2007,4413.77838972074
LTE,2008,5455.127587002636
LTE,2009,5245.335247741778
LTE,2010,6276.4619904196015
LTE,2011,7598.757228126921
LTE,2012,8073.2094428812
LTE,2013,8644.257615402228
LTE,2014,8923.257288181245
LTE,2015,8331.632708035633
LTE,2016,8297.33610796797
LTE,2017,9138.441345455052
LTE,2018,9966.811608764634
LTE,2019,10120.312516135933
LTE,2020,9873.93519864422
LTE,2021,11759.797499015407
LTE,2022,12286.084681216944
LTE,2023,12437.986172190662
LTE,2024,12874.16791379716
LTU,2000,3300.636349285588
LTU,2001,3532.527873632422
LTU,2002,4148.130914850149
LTU,2003,5507.474341876524
LTU,2004,6734.574870619461
LTU,2005,7857.031487864918
LTU,2006,9210.10118229413
LTU,2007,12295.121277936596
LTU,2008,14955.534546292096
LTU,2009,11854.371105309569
LTU,2010,11829.122609457041
LTU,2011,14261.843378732543
LTU,2012,14288.185349313851
LTU,2013,15636.525258604766
LTU,2014,16446.164718166307
LTU,2015,14269.803987828654
LTU,2016,14934.270284042841
LTU,2017,16800.151024609866
LTU,2018,19247.231536796684
LTU,2019,19608.794394555272
LTU,2020,20428.647815739412
LTU,2021,23870.459485172207
LTU,2022,25085.784063499046
LTU,2023,27786.005782927572
LTU,2024,29384.018959866335
LUX,2000,48659.59887532334
LUX,2001,48440.142015135505
LUX,2002,53005.73392091787
LUX,2003,65689.32145369114
LUX,2004,76544.91708684732
LUX,2005,80988.13762308584
LUX,2006,90788.80048761448
LUX,2007,107475.32029797773
LUX,2008,120422.1379341569
LUX,2009,109419.74695310641
LUX,2010,110885.99137872107
LUX,2011,119025.05720346651
LUX,2012,112584.6762709582
LUX,2013,120000.14072985915
LUX,2014,123678.70214327476
LUX,2015,105462.01258442263
LUX,2016,106899.29354955172
LUX,2017,110193.21379722781
LUX,2018,116926.75959390485
LUX,2019,112696.649059674
LUX,2020,116860.02817235976
LUX,2021,134965.81544215154
LUX,2022,123719.6589159963
LUX,2023,133230.6191788991
LUX,2024,137781.68165912307
LVA,2000,3278.178964408034
LVA,2001,3504.6182946239664
LVA,2002,4003.609357835385
LVA,2003,4914.57992829302
LVA,2004,6109.732651868175
LVA,2005,7283.787381276217
LVA,2006,9211.7374468148
LVA,2007,13370.978945250783
LVA,2008,15677.608086450567
LVA,2009,11996.032272977303
LVA,2010,11188.419170097699
LVA,2011,12902.574053337019
LVA,2012,13329.349993127104
LVA,2013,14484.47152821325
LVA,2014,15185.81458123595
LVA,2015,13321.975314061563
LVA,2016,13838.526682327232
LVA,2017,15132.495833398172
LVA,2018,17252.171042862567
LVA,2019,17294.975160096918
LVA,2020,17564.232154935427
LVA,2021,20261.888778891633
LVA,2022,20221.103686109032
LVA,2023,22710.263754419742
LVA,2024,23409.084515477498
MAC,2000,15731.40816337715
MAC,2001,15810.722766656158
MAC,2002,16814.992642413417
MAC,2003,18589.899833053376
MAC,2004,23407.19936921936
MAC,2005,25681.21673152215
MAC,2006,29813.78771679328
MAC,2007,35400.23346594085
MAC,2008,38888.51180445027
MAC,2009,40354.281029367325
MAC,2010,52596.225016021395
MAC,2011,67046.72842921011
MAC,2012,76058.0224963659
MAC,2013,87107.83130636263
MAC,2014,88355.31817644459
MAC,2015,69902.96057412325
MAC,2016,68911.67559196283
MAC,2017,77570.98761669769
MAC,2018,83588.28750090144
MAC,2019,81882.69645238694
MAC,2020,36883.66525785429
MAC,2021,44884.89616023926
MAC,2022,36806.891255460985
MAC,2023,67216.36311121237
MAC,2024,72004.74370207335
MAF,2000,NA
MAF,2001,NA
MAF,2002,NA
MAF,2003,NA
MAF,2004,NA
MAF,2005,NA
MAF,2006,NA
MAF,2007,NA
MAF,2008,NA
MAF,2009,NA
MAF,2010,NA
MAF,2011,20930.582117775815
MAF,2012,NA
MAF,2013,NA
MAF,2014,20638.770588237883
MAF,2015,NA
MAF,2016,NA
MAF,2017,NA
MAF,2018,NA
MAF,2019,19033.06496348889
MAF,2020,NA
MAF,2021,21668.377652532254
MAF,2022,NA
MAF,2023,NA
MAF,2024,NA
MAR,2000,1499.107421875
MAR,2001,1506.24523925781
MAR,2002,1596.02062988281
MAR,2003,1941.87255859375
MAR,2004,2183.55541992188
MAR,2005,2242.98828125
MAR,2006,2438.12646484375
MAR,2007,2755.5859375
MAR,2008,3183.20043945313
MAR,2009,3119.58862304688
MAR,2010,3067.9853515625
MAR,2011,3301.98876953125
MAR,2012,3164.17724609375
MAR,2013,3379.7431640625
MAR,2014,3435.40698242188
MAR,2015,3146.24780273438
MAR,2016,3140.85546875
MAR,2017,3296.52661132813
MAR,2018,3501.69799804688
MAR,2019,3508.09765625
MAR,2020,3268.0302734375
MAR,2021,3785.93627929688
MAR,2022,3463.1376953125
MAR,2023,3813.72607421875
MAR,2024,4153.1943359375
MCO,2000,81789.0206522549
MCO,2001,82402.78095701894
MCO,2002,90051.44598774679
MCO,2003,111110.45131224942
MCO,2004,125160.22808759805
MCO,2005,130538.74258711666
MCO,2006,143083.4611072016
MCO,2007,184558.55659333797
MCO,2008,204263.79711429437
MCO,2009,169150.26734461568
MCO,2010,161853.9206222442
MCO,2011,179363.9842215126
MCO,2012,165444.65137877085
MCO,2013,184940.66380471826
MCO,2014,195693.57073889393
MCO,2015,170437.10118826115
MCO,2016,173604.75355591517
MCO,2017,170663.3752478725
MCO,2018,188298.31566843708
MCO,2019,193746.78564741169
MCO,2020,176891.88653849173
MCO,2021,223823.3639602262
MCO,2022,226052.00190520074
MCO,2023,256799.78861280595
MCO,2024,288001.4333690406
MDA,2000,440.53868398037235
MDA,2001,507.4040762528191
MDA,2002,570.7998661882931
MDA,2003,682.319095965299
MDA,2004,897.1784947494684
MDA,2005,1034.3919774699293
MDA,2006,1183.02481442894
MDA,2007,1531.2161859074765
MDA,2008,2110.5530535385687
MDA,2009,1898.4397571098814
MDA,2010,2436.7993510242086
MDA,2011,2941.362240660208
MDA,2012,3044.8084324814986
MDA,2013,3321.0439779571934
MDA,2014,3289.9575856877727
MDA,2015,2749.5513705433796
MDA,2016,2847.087947704789
MDA,2017,3453.267277202941
MDA,2018,4156.449819566462
MDA,2019,4405.334181621547
MDA,2020,4375.778893052403
MDA,2021,5274.605821953523
MDA,2022,5744.296184344349
MDA,2023,6799.585946445756
MDA,2024,7576.195894133255
MDG,2000,280.28290555964884
MDG,2001,319.28327823565746
MDG,2002,304.9417773984449
MDG,2003,352.62009584992484
MDG,2004,272.2007485885601
MDG,2005,305.81207492438796
MDG,2006,324.14687488260375
MDG,2007,419.54800143186503
MDG,2008,512.579800058444
MDG,2009,446.31523837059217
MDG,2010,450.00939164572554
MDG,2011,506.16369155930926
MDG,2012,493.5111629042107
MDG,2013,515.3015893618319
MDG,2014,505.6849225034353
MDG,2015,445.32006948056755
MDG,2016,453.97071452246337
MDG,2017,491.8668487189288
MDG,2018,500.4571855291595
MDG,2019,499.8188376225341
MDG,2020,450.77161520150946
MDG,2021,483.46946335119475
MDG,2022,503.5145334729596
MDG,2023,508.7184277055908
MDG,2024,544.9875010033838
MDV,2000,2213.8123505317794
MDV,2001,3033.9323450703646
MDV,2002,3076.0700716010097
MDV,2003,3548.5767011055987
MDV,2004,4070.2609459446007
MDV,2005,3796.5154652464357
MDV,2006,5018.943354091592
MDV,2007,5758.102869330527
MDV,2008,6757.432809292917
MDV,2009,6734.03165601895
MDV,2010,7173.596018446917
MDV,2011,7424.5204109709985
MDV,2012,7461.29703686309
MDV,2013,8236.081779441261
MDV,2014,8939.074165714721
MDV,2015,9644.906550281454
MDV,2016,9947.807447317393
MDV,2017,10509.628805811957
MDV,2018,11423.283842702867
MDV,2019,11740.272402978468
MDV,2020,7393.888654393296
MDV,2021,10176.143882547023
MDV,2022,11786.019149298254
MDV,2023,12587.612603865125
MDV,2024,13379.351357722368
MEA,2000,2220.3843929051586
MEA,2001,2153.193325422632
MEA,2002,2092.424276370166
MEA,2003,2279.51886072397
MEA,2004,2624.1893550003037
MEA,2005,3050.8608627273093
MEA,2006,3482.4765790621386
MEA,2007,4010.0522806124436
MEA,2008,4834.32204392542
MEA,2009,4256.640483569278
MEA,2010,4867.929434970152
MEA,2011,5731.463337883452
MEA,2012,6048.092499907721
MEA,2013,5866.5964763581305
MEA,2014,5810.238740192056
MEA,2015,5125.68064083245
MEA,2016,5126.053316390324
MEA,2017,5279.479511800769
MEA,2018,5545.888996075914
MEA,2019,5412.428756735279
MEA,2020,4742.764026322587
MEA,2021,5615.911860987263
MEA,2022,6430.535534857535
MEA,2023,6149.061198934999
MEA,2024,6265.444452474524
MEX,2000,7524.027138009098
MEX,2001,7952.76479510706
MEX,2002,7983.033983817592
MEX,2003,7434.0746485155005
MEX,2004,7849.667596495654
MEX,2005,8671.758918851627
MEX,2006,9512.635753466991
MEX,2007,10134.332713811855
MEX,2008,10523.768540324385
MEX,2009,8423.569332147112
MEX,2010,9728.800783770816
MEX,2011,10664.49440323125
MEX,2012,10744.133524268636
MEX,2013,11216.800850542808
MEX,2014,11391.3773497683
MEX,2015,10021.238611882723
MEX,2016,9097.923976747688
MEX,2017,9649.278167724024
MEX,2018,10084.793756202112
MEX,2019,10369.555358527137
MEX,2020,8841.270750398684
MEX,2021,10314.050672211482
MEX,2022,11405.79404737593
MEX,2023,13860.95978093256
MEX,2024,14185.781224852855
MHL,2000,2264.7911489764524
MHL,2001,2394.345011051777
MHL,2002,2566.067087992222
MHL,2003,2539.330738395399
MHL,2004,2566.0829101581357
MHL,2005,2658.652178938851
MHL,2006,2754.269887675027
MHL,2007,2892.2840395887383
MHL,2008,2817.6052277532194
MHL,2009,2906.6302697091446
MHL,2010,3095.4576896472217
MHL,2011,3319.398154391508
MHL,2012,3514.265154903829
MHL,2013,3677.9069079142087
MHL,2014,3735.2397782954454
MHL,2015,3764.344262295082
MHL,2016,4229.809889119453
MHL,2017,4592.834576285757
MHL,2018,4858.120790548747
MHL,2019,5292.339855023065
MHL,2020,5661.96787336674
MHL,2021,6315.312796035342
MHL,2022,6455.660621857624
MHL,2023,6793.244958958559
MHL,2024,7726.336688777937
MIC,2000,1237.1022547192429
MIC,2001,1222.9425143804858
MIC,2002,1228.4735098678925
MIC,2003,1357.075410632348
MIC,2004,1571.3039279521347
MIC,2005,1830.9263055924591
MIC,2006,2129.1210373952044
MIC,2007,2583.281469593312
MIC,2008,3029.3424658038793
MIC,2009,3001.5314189557344
MIC,2010,3610.663233670367
MIC,2011,4205.163006497434
MIC,2012,4424.221196527735
MIC,2013,4641.499915969499
MIC,2014,4798.483227564419
MIC,2015,4602.516826916095
MIC,2016,4605.606393960777
MIC,2017,4982.005755990327
MIC,2018,5248.397370813013
MIC,2019,5353.7977584437385
MIC,2020,5134.62007912707
MIC,2021,6007.323086581462
MIC,2022,6248.009620146974
MIC,2023,6386.30246387838
MIC,2024,6554.370549334971
MKD,2000,1861.8989978064396
MKD,2001,1823.0226768263633
MKD,2002,1989.1353726515904
MKD,2003,2445.3628640001334
MKD,2004,2818.5814561241964
MKD,2005,3120.9840139423313
MKD,2006,3440.441105796795
MKD,2007,4204.113287604519
MKD,2008,5026.4202989872965
MKD,2009,4799.78722768888
MKD,2010,4833.365867599679
MKD,2011,5416.866729316594
MKD,2012,5049.826538615697
MKD,2013,5626.261156648935
MKD,2014,5925.385922180148
MKD,2015,5262.686719286744
MKD,2016,5598.486226179673
MKD,2017,5955.297386345096
MKD,2018,6713.9892539898865
MKD,2019,6718.858266354576
MKD,2020,6659.596510707756
MKD,2021,7620.802969775082
MKD,2022,7606.237525379702
